Season,Latitude,Longitude,FRP
DJF,6.4341,6.1505,17.7
DJF,6.4341,6.4261,67.5
DJF,6.4342,8.6538,70.8
DJF,6.4347,0.4974,107.8
DJF,6.4352,7.1072,105.5
DJF,6.4354,6.1416,13.4
DJF,6.4358,8.693,81.0
DJF,6.436,6.3351,56.3
DJF,6.4369,6.5031,74.7
DJF,6.4377,0.6841,83.1
DJF,6.4387,0.2706,60.0
DJF,6.4388,7.0668,72.1
DJF,6.4392,5.9788,341.1
DJF,6.4397,5.0088,91.9
DJF,6.4402,0.4235,83.5
DJF,6.4403,-0.3625,70.8
DJF,6.4408,5.9893,79.7
DJF,6.442,6.1654,245.6
DJF,6.4423,-0.385,15.6
DJF,6.4423,6.8316,68.1
DJF,6.443,-0.1187,132.2
DJF,6.443,6.1518,57.4
DJF,6.4433,-0.2267,51.9
DJF,6.4433,6.8062,97.0
DJF,6.4444,7.1027,100.3
DJF,6.4451,6.2112,83.9
DJF,6.4461,7.0886,81.6
DJF,6.4461,8.5141,76.3
DJF,6.4466,6.8489,67.4
DJF,6.4471,-0.2674,56.3
DJF,6.448,6.2129,103.0
DJF,6.4484,-0.2585,65.3
DJF,6.4489,5.9774,283.3
DJF,6.4491,0.3835,74.5
DJF,6.4497,8.6786,83.1
DJF,6.4498,6.0078,58.5
DJF,6.4503,6.1169,87.1
DJF,6.4509,0.4152,232.0
DJF,6.451,8.6695,76.8
DJF,6.4526,8.64,151.0
DJF,6.453,6.0833,99.4
DJF,6.4539,0.267,114.4
DJF,6.4539,8.6492,253.2
DJF,6.4547,0.3806,80.7
DJF,6.4547,5.9769,21.1
DJF,6.4552,8.6585,78.2
DJF,6.4555,-5.5286,71.7
DJF,6.4556,-0.3704,35.2
DJF,6.456,5.9859,23.0
DJF,6.4563,8.6595,78.7
DJF,6.4575,0.5158,81.3
DJF,6.4578,8.6494,104.7
DJF,6.4584,1.0118,75.0
DJF,6.4586,8.5916,73.7
DJF,6.4587,0.4262,58.7
DJF,6.4589,3.1926,16.4
DJF,6.459,5.9829,72.5
DJF,6.4595,-0.1394,31.9
DJF,6.4596,3.9804,68.7
DJF,6.4599,4.3071,112.2
DJF,6.4599,5.667,51.5
DJF,6.4599,6.1154,181.6
DJF,6.4602,0.4166,110.7
DJF,6.4603,6.1626,73.1
DJF,6.4603,6.3973,21.0
DJF,6.4608,6.0726,57.7
DJF,6.4609,-0.2184,61.9
DJF,6.4615,6.1259,166.5
DJF,6.4617,6.1722,286.5
DJF,6.4619,-0.2183,44.1
DJF,6.462,0.2605,111.8
DJF,6.4621,6.082,70.1
DJF,6.4628,6.143,197.6
DJF,6.4631,-0.2094,35.7
DJF,6.4631,6.1817,102.0
DJF,6.464,6.1519,59.8
DJF,6.4641,6.2448,106.0
DJF,6.4646,5.6279,69.6
DJF,6.4646,8.685,56.1
DJF,6.4649,8.5458,77.7
DJF,6.4651,5.9532,162.6
DJF,6.4652,0.3792,126.4
DJF,6.4653,0.2651,140.5
DJF,6.4659,5.9584,165.1
DJF,6.4667,11.2003,88.6
DJF,6.4673,8.6507,102.2
DJF,6.4675,5.9699,331.5
DJF,6.4679,8.6814,69.2
DJF,6.4681,-0.4205,103.8
DJF,6.4681,11.2415,67.2
DJF,6.4687,5.458,55.7
DJF,6.4691,5.9813,246.6
DJF,6.4692,8.5437,64.4
DJF,6.4702,-0.3734,95.4
DJF,6.4705,0.3923,88.1
DJF,6.4708,5.9649,223.0
DJF,6.4709,-0.3827,29.1
DJF,6.471,-0.172,31.4
DJF,6.4713,-0.4697,286.2
DJF,6.4713,6.0807,62.1
DJF,6.4716,5.9623,19.9
DJF,6.4717,6.1417,54.6
DJF,6.4717,6.7925,106.8
DJF,6.4722,3.9746,60.0
DJF,6.4723,-0.392,22.8
DJF,6.4723,5.9866,97.2
DJF,6.4723,6.1803,71.9
DJF,6.4724,5.9763,234.3
DJF,6.4725,6.0191,78.8
DJF,6.4727,-0.1807,21.4
DJF,6.4729,5.9713,28.8
DJF,6.4729,8.6514,18.3
DJF,6.4732,3.8842,33.8
DJF,6.4732,11.3458,119.1
DJF,6.4733,6.1269,75.1
DJF,6.474,5.7173,179.0
DJF,6.4741,5.9804,26.8
DJF,6.4744,-0.4504,545.1
DJF,6.4745,-0.1445,34.8
DJF,6.4745,11.1735,48.1
DJF,6.4747,0.4438,61.3
DJF,6.4748,8.6374,80.8
DJF,6.475,3.8974,57.8
DJF,6.4759,-0.1346,26.2
DJF,6.4762,6.145,26.0
DJF,6.4765,3.8976,23.1
DJF,6.477,5.691,72.0
DJF,6.4775,5.9684,78.0
DJF,6.4778,-5.0177,38.6
DJF,6.478,11.1681,29.6
DJF,6.4782,-0.3845,28.7
DJF,6.4791,-5.0128,25.5
DJF,6.4793,-0.4506,73.7
DJF,6.4794,6.0609,51.0
DJF,6.4799,11.1804,42.0
DJF,6.4801,8.6802,79.1
DJF,6.4804,-5.0218,27.2
DJF,6.4805,5.961,21.3
DJF,6.4805,6.016,154.8
DJF,6.4806,5.9695,104.1
DJF,6.4806,6.8382,82.1
DJF,6.4808,6.6316,78.7
DJF,6.4814,-0.1417,17.9
DJF,6.4815,0.4011,127.2
DJF,6.4823,0.4335,151.1
DJF,6.4824,5.9749,92.3
DJF,6.483,0.3963,71.7
DJF,6.4832,5.8174,182.8
DJF,6.4836,-5.5927,106.5
DJF,6.4836,0.4424,297.6
DJF,6.4838,8.5838,58.9
DJF,6.4847,3.9463,140.4
DJF,6.4848,-5.5838,275.5
DJF,6.4848,-0.2956,34.2
DJF,6.4849,0.4514,51.9
DJF,6.4849,3.9943,32.2
DJF,6.485,6.0449,77.3
DJF,6.4852,-0.2897,46.8
DJF,6.4854,5.4613,206.9
DJF,6.4859,5.9997,155.2
DJF,6.4861,0.3869,143.8
DJF,6.4861,6.8366,89.0
DJF,6.4862,-5.2108,62.5
DJF,6.4862,-4.7341,84.9
DJF,6.4866,4.4414,115.6
DJF,6.4867,6.3421,55.5
DJF,6.487,-0.1906,55.7
DJF,6.4873,6.1093,550.6
DJF,6.4874,0.2228,69.2
DJF,6.4874,6.8466,210.2
DJF,6.4875,0.397,151.3
DJF,6.4875,6.9107,128.7
DJF,6.4881,6.014,352.2
DJF,6.4884,-0.181,179.6
DJF,6.4888,6.9197,106.9
DJF,6.4897,9.351,25.5
DJF,6.4901,11.2393,86.4
DJF,6.4902,6.101,22.1
DJF,6.4902,6.1273,311.9
DJF,6.4906,0.332,101.5
DJF,6.4907,3.8752,80.7
DJF,6.492,6.1126,27.7
DJF,6.4926,8.7245,130.9
DJF,6.4929,4.4198,58.2
DJF,6.4935,-0.3684,60.7
DJF,6.4937,0.6897,112.0
DJF,6.4938,-0.1876,56.7
DJF,6.4938,0.4499,58.1
DJF,6.4942,4.4294,94.0
DJF,6.4946,6.1476,106.5
DJF,6.4951,-0.1779,64.0
DJF,6.4951,0.441,73.1
DJF,6.4951,5.46,115.6
DJF,6.4956,-4.6575,151.6
DJF,6.4963,4.4323,84.9
DJF,6.4963,8.7315,90.5
DJF,6.4965,3.6578,94.4
DJF,6.4966,6.1624,115.8
DJF,6.497,4.367,101.9
DJF,6.497,5.9981,163.0
DJF,6.4972,0.3106,96.0
DJF,6.4973,11.3852,19.9
DJF,6.4974,6.8919,62.2
DJF,6.4984,11.2352,157.4
DJF,6.4992,6.0122,292.3
DJF,6.4993,6.0073,221.2
DJF,6.4996,-0.216,132.0
DJF,6.4996,7.1494,75.7
DJF,6.4998,6.8392,110.1
DJF,6.5001,-0.3197,18.9
DJF,6.5004,8.7711,40.1
DJF,6.5011,0.755,77.7
DJF,6.5013,7.0624,93.0
DJF,6.5021,0.4605,54.5
DJF,6.5023,5.9664,112.0
DJF,6.5024,4.319,186.4
DJF,6.5028,-0.4828,80.2
DJF,6.5029,5.4505,220.1
DJF,6.5035,-0.4846,74.8
DJF,6.5037,5.9758,171.2
DJF,6.5039,6.8723,78.1
DJF,6.5044,7.0497,15.4
DJF,6.5048,0.3373,329.4
DJF,6.5053,5.5383,55.7
DJF,6.5053,11.2513,32.4
DJF,6.5059,-0.4995,58.5
DJF,6.5064,11.3042,87.1
DJF,6.5073,0.2361,94.5
DJF,6.5082,6.3713,64.2
DJF,6.5087,3.8416,82.4
DJF,6.5088,-4.7755,132.6
DJF,6.5091,-4.781,111.5
DJF,6.51,3.8507,61.1
DJF,6.5102,0.4431,538.4
DJF,6.5104,8.6177,51.5
DJF,6.5108,5.9683,79.9
DJF,6.5111,6.1292,119.8
DJF,6.5115,4.3343,82.0
DJF,6.5117,0.4532,59.5
DJF,6.512,7.0248,242.0
DJF,6.5121,4.2978,210.4
DJF,6.5122,5.9777,83.5
DJF,6.5129,4.3443,92.5
DJF,6.5132,0.2764,67.2
DJF,6.5144,0.6682,95.1
DJF,6.5147,-0.4925,178.3
DJF,6.5154,4.446,56.2
DJF,6.5157,8.6855,16.0
DJF,6.5159,11.2435,20.9
DJF,6.5166,5.885,72.0
DJF,6.5166,5.9642,69.4
DJF,6.5167,-6.0663,56.0
DJF,6.5172,6.1748,87.2
DJF,6.5177,0.4012,150.0
DJF,6.518,5.9737,193.1
DJF,6.5181,5.9752,74.8
DJF,6.5183,7.1056,66.1
DJF,6.5189,0.3281,86.2
DJF,6.5204,0.3382,126.7
DJF,6.5204,11.1824,31.4
DJF,6.5214,5.9764,59.1
DJF,6.5226,-0.5394,94.9
DJF,6.5231,0.4094,103.9
DJF,6.5238,0.4309,74.0
DJF,6.5244,7.0469,115.2
DJF,6.5244,7.081,70.4
DJF,6.5248,7.0858,73.6
DJF,6.5249,-0.5227,67.9
DJF,6.5252,-0.3387,159.8
DJF,6.5257,4.4345,88.4
DJF,6.526,3.8684,121.6
DJF,6.5261,-1.212,14.4
DJF,6.5263,8.6042,81.0
DJF,6.5276,7.0458,156.8
DJF,6.5283,6.1798,137.0
DJF,6.5286,6.77,137.4
DJF,6.5287,5.3226,53.8
DJF,6.5293,7.0468,115.7
DJF,6.53,11.1971,27.0
DJF,6.5305,6.8151,90.7
DJF,6.5307,6.8388,165.1
DJF,6.5307,7.0567,73.5
DJF,6.5308,6.4116,69.4
DJF,6.5309,-5.3551,14.2
DJF,6.532,7.1401,60.9
DJF,6.5325,8.403,65.9
DJF,6.5329,7.0259,55.2
DJF,6.5341,1.1185,70.1
DJF,6.5342,2.4439,57.1
DJF,6.5343,6.1304,86.4
DJF,6.5345,-0.2188,17.8
DJF,6.5348,0.8478,78.5
DJF,6.5356,11.0711,137.9
DJF,6.536,6.1193,240.1
DJF,6.5363,-0.2874,76.9
DJF,6.5363,0.8578,89.2
DJF,6.5365,11.2451,25.8
DJF,6.5366,6.4539,105.9
DJF,6.5366,6.482,153.2
DJF,6.5367,-0.5173,72.8
DJF,6.5368,-1.1547,170.1
DJF,6.5368,6.1154,65.1
DJF,6.5369,6.3923,74.7
DJF,6.5372,6.0928,128.2
DJF,6.5375,6.6392,99.8
DJF,6.5375,7.0401,142.3
DJF,6.5377,6.108,107.8
DJF,6.5377,6.8495,141.8
DJF,6.5379,11.2554,31.0
DJF,6.5382,6.125,69.3
DJF,6.5383,6.4807,88.5
DJF,6.5385,6.1209,15.6
DJF,6.5386,4.4834,105.7
DJF,6.5395,6.0988,94.4
DJF,6.5396,6.1346,68.8
DJF,6.5397,6.1178,18.8
DJF,6.5399,7.0475,154.9
DJF,6.5403,4.4949,137.2
DJF,6.5405,9.5308,129.5
DJF,6.5406,11.2493,35.2
DJF,6.5408,6.1081,60.4
DJF,6.5412,-0.5505,75.2
DJF,6.5412,5.8123,301.2
DJF,6.5413,6.8716,115.4
DJF,6.5414,6.1145,111.1
DJF,6.5425,6.0267,90.9
DJF,6.5427,4.9743,71.0
DJF,6.543,6.1261,76.7
DJF,6.5431,6.095,153.7
DJF,6.544,-1.1983,28.5
DJF,6.5443,-1.1436,144.4
DJF,6.5444,8.7843,31.9
DJF,6.5445,6.1045,66.7
DJF,6.5446,7.0111,172.0
DJF,6.5453,8.3964,107.0
DJF,6.5455,4.3499,105.4
DJF,6.5462,6.1107,19.4
DJF,6.5464,9.3573,170.5
DJF,6.547,1.0991,75.0
DJF,6.5473,6.1281,19.2
DJF,6.5474,6.1197,101.0
DJF,6.5477,9.3483,133.1
DJF,6.5478,5.8363,120.4
DJF,6.5486,6.1191,21.6
DJF,6.5487,6.1287,47.0
DJF,6.5487,7.064,57.2
DJF,6.5492,0.6466,81.5
DJF,6.5505,8.5274,87.2
DJF,6.5507,-0.343,41.2
DJF,6.5507,7.0694,60.6
DJF,6.5512,-0.3235,34.2
DJF,6.5522,-0.3459,176.2
DJF,6.5522,7.122,50.7
DJF,6.5529,6.0887,138.8
DJF,6.5536,0.8105,90.8
DJF,6.5538,6.7373,66.3
DJF,6.5541,7.046,70.6
DJF,6.5545,-0.3311,34.0
DJF,6.5548,7.9181,119.4
DJF,6.5552,-4.5991,145.9
DJF,6.5556,5.8255,70.9
DJF,6.5562,6.1294,21.5
DJF,6.557,5.835,366.2
DJF,6.5573,7.0397,80.7
DJF,6.558,8.3653,48.6
DJF,6.5581,7.0441,66.7
DJF,6.5583,-1.1492,16.0
DJF,6.5584,5.8446,74.8
DJF,6.5584,6.0838,107.8
DJF,6.5584,11.1631,200.0
DJF,6.5592,3.8839,64.5
DJF,6.5595,-0.4455,159.3
DJF,6.5597,6.0927,53.7
DJF,6.5601,-4.9187,85.6
DJF,6.5607,3.8938,115.5
DJF,6.5608,5.8501,75.1
DJF,6.5608,6.4671,73.4
DJF,6.5616,7.0195,109.6
DJF,6.5617,8.3599,63.5
DJF,6.5625,0.7565,68.1
DJF,6.5628,-5.7333,136.7
DJF,6.5628,7.8918,66.2
DJF,6.5632,7.1589,100.2
DJF,6.5638,9.3462,25.3
DJF,6.5644,6.0374,18.2
DJF,6.565,11.0654,96.2
DJF,6.565,11.1217,132.8
DJF,6.5651,0.7896,80.1
DJF,6.5651,9.355,20.9
DJF,6.5656,7.8411,59.4
DJF,6.5668,7.0383,61.5
DJF,6.5672,2.4092,111.5
DJF,6.5674,7.9238,109.6
DJF,6.5678,-6.014,95.2
DJF,6.5684,6.8718,83.6
DJF,6.5684,8.8106,18.2
DJF,6.5692,11.1682,51.4
DJF,6.57,5.8093,90.7
DJF,6.5705,11.177,48.6
DJF,6.5706,7.0239,89.1
DJF,6.572,4.3229,103.3
DJF,6.5723,5.4413,195.9
DJF,6.5726,0.23,125.2
DJF,6.5731,7.9276,101.6
DJF,6.5731,8.2968,59.4
DJF,6.5734,5.8486,109.0
DJF,6.5738,6.3033,115.4
DJF,6.5745,6.8182,75.0
DJF,6.5751,5.8599,83.0
DJF,6.5751,6.3126,103.5
DJF,6.5753,-0.5644,63.1
DJF,6.5757,8.5538,85.3
DJF,6.5773,8.5493,58.6
DJF,6.5774,5.8487,240.2
DJF,6.5794,5.8562,367.3
DJF,6.5795,5.8628,118.3
DJF,6.5797,6.8548,79.2
DJF,6.5798,6.1033,108.9
DJF,6.5798,6.8275,65.6
DJF,6.5799,6.3031,85.2
DJF,6.5804,7.0615,48.2
DJF,6.5808,6.8339,62.1
DJF,6.581,6.864,190.1
DJF,6.5812,4.3216,53.7
DJF,6.5814,0.5119,50.1
DJF,6.5814,6.3132,70.0
DJF,6.5818,7.0966,117.8
DJF,6.5822,0.792,107.8
DJF,6.5823,5.4398,71.2
DJF,6.5829,6.3019,255.6
DJF,6.5829,7.8639,62.7
DJF,6.5829,8.5023,73.2
DJF,6.5831,6.5514,75.0
DJF,6.5835,6.8169,86.3
DJF,6.5839,4.3329,80.8
DJF,6.5842,6.3112,124.7
DJF,6.5852,5.7154,180.7
DJF,6.5863,7.095,300.6
DJF,6.5872,0.719,117.2
DJF,6.5878,7.0547,85.4
DJF,6.5884,5.8404,130.7
DJF,6.5887,4.3671,115.8
DJF,6.589,5.7881,107.2
DJF,6.5893,6.9571,113.3
DJF,6.5894,6.7722,54.2
DJF,6.5896,0.3477,124.7
DJF,6.5898,6.4762,48.1
DJF,6.5903,6.9201,56.4
DJF,6.5907,5.8206,122.4
DJF,6.5907,5.8547,833.8
DJF,6.5909,6.9653,141.8
DJF,6.5911,6.4852,43.4
DJF,6.5912,6.3045,80.4
DJF,6.5913,6.9719,127.4
DJF,6.5918,8.3286,60.7
DJF,6.592,5.8295,139.3
DJF,6.5923,6.8192,67.5
DJF,6.5925,7.0021,55.7
DJF,6.5929,-2.7451,14.5
DJF,6.5929,5.8687,139.8
DJF,6.5936,7.0813,120.1
DJF,6.5939,7.012,54.2
DJF,6.5942,6.5604,72.1
DJF,6.5943,0.3375,55.2
DJF,6.5944,6.9192,78.8
DJF,6.5952,7.0919,193.2
DJF,6.5958,6.5707,92.4
DJF,6.5961,0.3345,72.9
DJF,6.5966,0.6943,81.8
DJF,6.5968,6.4103,64.8
DJF,6.5975,0.6919,55.3
DJF,6.5975,7.0933,256.0
DJF,6.5976,7.9686,125.1
DJF,6.5979,7.6282,66.7
DJF,6.598,7.0848,151.8
DJF,6.5989,-0.3325,23.9
DJF,6.5991,7.0532,172.6
DJF,6.5992,5.6876,117.0
DJF,6.5996,5.8193,61.0
DJF,6.5998,5.7248,296.0
DJF,6.5998,8.3482,54.4
DJF,6.6001,8.5183,158.8
DJF,6.6009,5.8282,177.4
DJF,6.601,-0.4856,150.6
DJF,6.601,5.7197,146.8
DJF,6.6012,5.6994,182.1
DJF,6.6015,5.7023,191.8
DJF,6.6015,6.8871,71.1
DJF,6.6019,8.5309,90.5
DJF,6.6022,5.8371,66.6
DJF,6.6023,5.7431,218.2
DJF,6.6027,0.4025,92.7
DJF,6.6029,-5.1628,104.8
DJF,6.6033,5.7378,273.0
DJF,6.6037,6.1237,14.2
DJF,6.6039,7.0472,116.1
DJF,6.6048,7.2059,211.3
DJF,6.605,5.8552,207.4
DJF,6.6051,5.85,203.8
DJF,6.6059,7.06,144.9
DJF,6.6063,0.662,84.6
DJF,6.6065,7.0645,70.1
DJF,6.6072,7.6269,66.9
DJF,6.6074,9.5475,76.9
DJF,6.6078,7.0733,115.9
DJF,6.6086,5.7516,91.5
DJF,6.6088,5.712,250.8
DJF,6.6092,5.8503,559.6
DJF,6.6096,7.0515,89.1
DJF,6.6104,6.8858,99.9
DJF,6.6105,5.8426,220.2
DJF,6.6106,5.6861,124.4
DJF,6.611,6.1194,84.9
DJF,6.6113,-5.1765,75.3
DJF,6.6113,0.241,70.7
DJF,6.6114,-0.9566,15.4
DJF,6.6118,5.8697,279.2
DJF,6.612,-2.1625,28.7
DJF,6.6123,5.7042,497.1
DJF,6.6128,8.3508,75.0
DJF,6.6129,5.7009,180.4
DJF,6.613,5.862,349.6
DJF,6.6131,-5.1644,236.3
DJF,6.6134,8.4986,187.8
DJF,6.6136,0.6578,255.5
DJF,6.6137,7.0803,28.6
DJF,6.614,8.3693,67.9
DJF,6.6141,8.0143,224.7
DJF,6.6144,11.0953,69.8
DJF,6.6145,8.3302,80.8
DJF,6.6147,0.8737,62.8
DJF,6.6147,5.8346,62.3
DJF,6.6157,0.7836,105.5
DJF,6.6163,0.715,74.8
DJF,6.6164,0.7295,95.8
DJF,6.6176,6.9057,62.7
DJF,6.6177,0.7256,120.8
DJF,6.6181,6.8113,25.4
DJF,6.6185,7.6905,177.3
DJF,6.6186,6.3449,76.9
DJF,6.6186,6.8789,85.3
DJF,6.6195,8.4497,139.7
DJF,6.6199,6.8879,57.8
DJF,6.6206,-2.2053,22.0
DJF,6.621,-2.1637,42.4
DJF,6.6216,0.5595,105.0
DJF,6.622,11.3346,63.6
DJF,6.6221,7.0771,108.5
DJF,6.6223,-2.1548,48.2
DJF,6.6225,6.9856,134.7
DJF,6.6226,8.5847,75.2
DJF,6.6227,6.8782,78.3
DJF,6.6228,5.8354,16.9
DJF,6.6228,5.866,164.6
DJF,6.6229,5.7309,21.3
DJF,6.624,6.9955,129.1
DJF,6.624,7.0273,119.1
DJF,6.6246,-2.1593,44.6
DJF,6.6252,6.8757,100.6
DJF,6.6255,5.8487,441.8
DJF,6.6256,7.1477,102.6
DJF,6.6266,5.7265,16.5
DJF,6.6266,5.8774,71.1
DJF,6.6267,-2.1614,26.0
DJF,6.627,6.9766,69.6
DJF,6.6271,-5.4299,186.7
DJF,6.6271,5.7055,16.8
DJF,6.6272,6.81,17.4
DJF,6.6273,-5.3998,152.8
DJF,6.6274,6.7569,23.3
DJF,6.6275,7.0399,78.1
DJF,6.6276,6.8776,275.0
DJF,6.6281,0.7866,67.0
DJF,6.6289,-2.1525,37.4
DJF,6.6289,5.7513,127.2
DJF,6.6289,6.8866,100.3
DJF,6.629,-0.5558,142.6
DJF,6.629,7.286,95.4
DJF,6.6291,-2.1592,183.5
DJF,6.6292,-5.3876,127.1
DJF,6.6293,7.052,150.0
DJF,6.6296,3.9357,145.2
DJF,6.6312,6.2833,20.0
DJF,6.6318,7.0108,86.2
DJF,6.632,6.7005,55.9
DJF,6.6326,0.764,54.4
DJF,6.6332,8.7246,131.7
DJF,6.6343,5.672,158.7
DJF,6.6343,7.0045,116.4
DJF,6.635,6.1733,176.9
DJF,6.6354,-5.3941,90.1
DJF,6.6358,7.0454,94.8
DJF,6.6359,6.9683,51.1
DJF,6.636,0.6868,78.7
DJF,6.6366,-5.3525,310.0
DJF,6.6377,-7.9026,89.6
DJF,6.6378,0.7503,107.1
DJF,6.6383,6.0208,89.9
DJF,6.6384,6.1865,77.5
DJF,6.6388,3.9344,148.8
DJF,6.6389,-2.1664,26.6
DJF,6.64,-5.3581,203.2
DJF,6.6401,-2.1574,102.5
DJF,6.6402,6.1751,94.2
DJF,6.6406,-0.5037,98.7
DJF,6.6417,-5.3466,89.3
DJF,6.6417,5.9603,114.6
DJF,6.6419,5.5815,60.4
DJF,6.6422,5.8558,62.6
DJF,6.643,-5.3457,279.1
DJF,6.643,-0.467,103.5
DJF,6.6433,5.5912,63.8
DJF,6.6436,5.8653,85.8
DJF,6.6436,7.0247,67.0
DJF,6.6441,4.1716,181.1
DJF,6.6442,5.6708,69.2
DJF,6.6443,-0.4581,71.9
DJF,6.6445,-0.4746,70.7
DJF,6.6451,7.0346,55.6
DJF,6.6455,4.1814,107.2
DJF,6.646,-5.6747,105.9
DJF,6.6462,6.1327,407.3
DJF,6.6466,5.7406,61.3
DJF,6.6478,-2.1677,30.0
DJF,6.6479,8.7612,55.5
DJF,6.648,-4.5651,53.2
DJF,6.6482,0.3892,107.6
DJF,6.6483,6.1818,15.3
DJF,6.6483,6.8982,111.3
DJF,6.6485,-2.1558,52.1
DJF,6.6485,8.5871,159.8
DJF,6.649,6.1274,223.3
DJF,6.6491,-2.1587,108.5
DJF,6.6493,1.0809,75.2
DJF,6.6504,-2.1498,20.6
DJF,6.6506,7.061,20.6
DJF,6.6509,3.8619,119.3
DJF,6.651,1.0925,76.9
DJF,6.6519,-5.068,143.1
DJF,6.6523,3.8711,61.7
DJF,6.6523,6.6286,32.3
DJF,6.6528,-5.2515,86.4
DJF,6.653,6.9394,107.6
DJF,6.6545,0.6237,61.6
DJF,6.6546,0.3733,118.1
DJF,6.6565,6.8863,118.1
DJF,6.6579,6.8969,97.7
DJF,6.6582,0.422,61.2
DJF,6.6582,6.975,85.2
DJF,6.6589,-5.3527,95.4
DJF,6.6591,0.4305,78.8
DJF,6.6594,5.1369,79.8
DJF,6.6605,0.4407,82.2
DJF,6.6615,-2.1356,21.3
DJF,6.6624,8.5337,77.6
DJF,6.6625,4.752,71.5
DJF,6.6635,-0.8658,15.8
DJF,6.6638,6.9689,68.1
DJF,6.664,8.4108,16.4
DJF,6.6644,0.4428,55.4
DJF,6.6658,0.452,270.8
DJF,6.6663,-5.2673,74.0
DJF,6.6664,6.436,77.6
DJF,6.6666,-0.0643,108.6
DJF,6.6668,9.3595,97.1
DJF,6.6672,8.5759,65.5
DJF,6.6674,-0.0664,100.2
DJF,6.669,-0.0901,97.2
DJF,6.6697,7.0357,144.4
DJF,6.6698,5.7181,29.8
DJF,6.6698,5.97,82.2
DJF,6.6703,-0.0803,263.6
DJF,6.6708,8.4952,64.7
DJF,6.6711,5.7274,47.4
DJF,6.6717,-0.6902,59.9
DJF,6.6723,-0.6879,78.2
DJF,6.6723,5.7082,161.9
DJF,6.6725,0.3716,59.4
DJF,6.673,-0.6814,57.5
DJF,6.6732,-6.0326,58.1
DJF,6.6735,0.4489,89.0
DJF,6.6741,-0.6761,122.0
DJF,6.6742,8.5701,72.2
DJF,6.6747,0.4506,97.7
DJF,6.6752,-5.8163,81.7
DJF,6.6764,8.304,213.6
DJF,6.6765,0.7784,50.2
DJF,6.6773,5.718,121.4
DJF,6.6774,7.0892,168.3
DJF,6.6775,3.9696,58.1
DJF,6.6779,0.598,97.1
DJF,6.6783,-0.0914,74.7
DJF,6.6795,7.2046,198.7
DJF,6.6797,-0.6723,75.8
DJF,6.6798,7.0341,114.7
DJF,6.68,4.1613,68.7
DJF,6.6801,5.6916,48.6
DJF,6.681,-0.6903,50.6
DJF,6.6812,0.5036,149.4
DJF,6.6812,0.6786,172.7
DJF,6.6814,4.0718,108.8
DJF,6.6814,5.7006,78.6
DJF,6.6826,-0.8272,35.8
DJF,6.6834,6.5305,85.9
DJF,6.6837,0.4492,53.2
DJF,6.6842,-0.055,87.0
DJF,6.6843,4.7473,473.3
DJF,6.6853,6.56,19.3
DJF,6.6855,-0.046,141.3
DJF,6.6858,0.9398,81.2
DJF,6.6878,5.7189,18.0
DJF,6.6882,-4.0477,84.4
DJF,6.6883,-0.615,14.5
DJF,6.6893,8.3114,58.7
DJF,6.6894,0.3869,71.7
DJF,6.6897,6.4838,18.3
DJF,6.69,-0.6916,54.4
DJF,6.6902,1.0207,85.8
DJF,6.6904,4.8369,72.9
DJF,6.6908,0.3971,79.4
DJF,6.6908,8.3214,66.8
DJF,6.691,8.0637,138.7
DJF,6.6911,8.3123,81.0
DJF,6.6914,-0.7703,18.1
DJF,6.6917,4.8457,83.4
DJF,6.6926,6.4856,67.5
DJF,6.6932,-0.0655,88.1
DJF,6.6934,0.4088,204.0
DJF,6.694,-5.4603,373.8
DJF,6.6944,-0.139,91.7
DJF,6.6946,0.5096,27.7
DJF,6.6946,6.4035,194.9
DJF,6.6953,-0.6962,94.9
DJF,6.6953,5.6406,50.1
DJF,6.6954,-0.0636,76.0
DJF,6.6955,8.3049,43.2
DJF,6.6958,-0.1295,104.8
DJF,6.696,-4.1372,36.4
DJF,6.697,-0.0935,81.7
DJF,6.697,3.9982,207.3
DJF,6.6972,8.3176,36.0
DJF,6.6975,-4.1269,22.5
DJF,6.6978,-5.4678,251.5
DJF,6.698,4.0007,108.8
DJF,6.6983,6.9287,24.0
DJF,6.6988,-0.7999,65.2
DJF,6.6991,7.1902,68.2
DJF,6.6993,-0.9354,15.3
DJF,6.6998,5.7087,124.2
DJF,6.7004,0.5967,57.9
DJF,6.7015,6.8789,146.0
DJF,6.7017,-6.73,115.6
DJF,6.7019,-0.7577,112.6
DJF,6.7025,-5.4101,68.9
DJF,6.7025,8.6236,99.2
DJF,6.7031,5.6914,19.0
DJF,6.7032,5.1498,79.6
DJF,6.7035,0.9393,79.6
DJF,6.7043,-0.7546,79.9
DJF,6.7045,5.7012,26.6
DJF,6.7045,8.5643,54.3
DJF,6.7049,6.0231,117.9
DJF,6.7049,6.8533,71.8
DJF,6.7051,11.2922,60.5
DJF,6.7052,4.8448,193.9
DJF,6.7053,6.5083,97.5
DJF,6.7054,0.4604,73.8
DJF,6.7056,-0.8836,81.1
DJF,6.7059,0.6425,54.1
DJF,6.7059,6.7227,53.1
DJF,6.7066,6.5173,49.4
DJF,6.707,0.4707,73.0
DJF,6.7074,0.4469,80.8
DJF,6.7074,4.0629,125.4
DJF,6.7078,3.8409,85.4
DJF,6.7083,-0.9367,15.8
DJF,6.7088,8.3141,117.7
